customer_id,total_purchases,avg_order_value,days_since_last_purchase,total_spend,purchase_frequency_monthly,num_categories_bought,num_returns,true_segment
1672,32,281.67,57,4255.38,3.2,5,1,Loyal
3837,6,50.45,258,262.88,0.31,2,0,Lost
1180,20,296.38,55,2886.82,3.46,6,1,Loyal
2799,8,57.53,135,1829.62,0.96,3,2,At Risk
1693,33,228.53,20,3458.51,1.53,5,1,Loyal
3957,5,31.09,243,118.77,0.48,1,1,Lost
373,51,413.91,7,13803.15,3.47,6,1,Champions
3611,13,99.6,100,1805.9,1.26,4,2,At Risk
1917,16,144.91,53,1559.18,1.99,3,0,Loyal
1358,33,151.17,37,4926.25,2.43,3,2,Loyal
1826,17,197.21,63,4422.58,2.2,6,1,Loyal
787,50,365.76,6,9763.36,4.26,8,0,Champions
470,50,507.68,8,5768.62,3.25,7,1,Champions
141,48,419.36,18,7999.19,3.67,8,1,Champions
789,55,401.07,27,7046.8,5.64,6,1,Champions
324,55,532.66,2,9855.9,3.07,6,0,Champions
51,41,338.66,24,13581.77,3.21,7,1,Champions
715,33,444.46,23,14601.36,5.95,8,0,Champions
4890,5,47.59,304,244.49,0.35,2,0,Lost
2841,18,93.27,189,1816.05,0.55,2,1,At Risk
2447,33,184.31,51,2890.23,2.19,6,1,Loyal
4814,2,32.61,219,429.92,0.14,1,0,Lost
4420,3,27.92,305,145.0,0.15,2,1,Lost
4597,2,43.65,306,71.85,0.26,2,1,Lost
3016,14,136.62,99,1917.36,1.05,2,1,At Risk
2667,9,127.19,171,980.38,0.64,4,2,At Risk
407,50,548.92,28,9923.25,3.63,8,1,Champions
3725,10,121.54,180,1778.49,1.27,2,2,At Risk
1005,21,188.89,66,3676.39,1.95,5,0,Loyal
3788,3,44.86,319,216.65,0.25,2,1,Lost
891,48,585.54,23,14702.57,4.28,6,0,Champions
2412,22,128.3,76,2825.97,2.67,5,0,Loyal
2546,11,110.26,149,1120.77,1.35,3,1,At Risk
4834,4,69.13,298,442.73,0.37,2,0,Lost
2391,22,134.92,43,2670.82,2.65,6,2,Loyal
3941,7,57.38,252,518.53,0.43,1,0,Lost
43,57,377.47,24,5126.08,5.47,6,0,Champions
2831,18,101.3,143,1409.79,1.21,2,2,At Risk
3966,1,26.26,215,383.74,0.19,2,0,Lost
304,49,303.93,13,9305.29,5.66,9,1,Champions
4514,4,69.08,249,150.58,0.21,1,0,Lost
3748,13,140.16,90,1112.38,0.53,4,3,At Risk
665,49,307.38,25,8451.92,5.07,8,1,Champions
1178,21,146.08,48,4579.48,2.85,5,2,Loyal
2677,13,85.32,110,639.47,1.21,2,2,At Risk
1948,16,213.9,29,4114.53,2.11,3,2,Loyal
2502,6,123.39,140,562.91,1.15,3,1,At Risk
1474,27,134.84,53,1827.14,1.91,5,2,Loyal
3484,18,137.83,114,1052.9,0.78,4,3,At Risk
3521,18,105.26,98,744.94,1.23,3,3,At Risk
2133,19,203.23,57,2477.43,2.06,5,0,Loyal
1027,18,102.7,88,4399.56,1.64,3,0,Loyal
962,53,413.94,20,7053.33,5.8,9,1,Champions
2890,14,119.53,150,1781.74,1.32,2,2,At Risk
3135,17,145.92,131,813.77,0.53,4,1,At Risk
2010,28,168.2,55,3038.8,2.23,4,2,Loyal
2150,26,240.6,40,4265.58,2.64,3,1,Loyal
3324,12,138.3,139,999.61,1.01,2,2,At Risk
2339,34,292.33,38,3738.47,2.55,3,1,Loyal
3889,2,52.06,324,493.03,0.31,1,0,Lost
305,31,499.06,28,6425.94,3.98,8,0,Champions
1441,17,277.37,89,4507.16,2.54,3,0,Loyal
1497,26,103.0,34,1696.96,2.66,3,1,Loyal
2653,11,109.37,144,1538.11,0.61,3,3,At Risk
2876,10,88.49,149,1164.92,0.66,2,3,At Risk
917,50,471.18,29,13328.3,3.8,8,1,Champions
4183,5,41.46,244,581.15,0.42,1,0,Lost
3722,10,61.35,183,760.7,0.86,3,2,At Risk
2773,11,107.55,90,964.85,0.89,2,3,At Risk
1625,16,253.05,23,3208.34,3.21,4,0,Loyal
3838,2,66.78,272,531.59,0.45,1,1,Lost
822,35,383.05,14,7304.17,3.12,9,0,Champions
3965,3,34.0,309,263.43,0.18,1,0,Lost
1355,23,113.86,35,2496.14,2.91,5,0,Loyal
4498,4,48.54,342,448.83,0.38,2,0,Lost
851,42,339.26,12,5424.22,4.25,6,0,Champions
1001,25,260.77,89,2430.63,2.42,4,0,Loyal
3378,13,139.83,185,1222.15,1.35,4,1,At Risk
19,53,421.04,12,14061.43,3.03,7,0,Champions
1638,24,206.24,43,2397.71,3.39,3,0,Loyal
1668,33,242.18,26,4262.35,1.82,5,1,Loyal
494,30,311.1,7,10030.84,4.08,7,0,Champions
1348,32,169.13,61,3748.08,1.89,3,1,Loyal
3728,19,121.3,126,691.4,1.34,4,3,At Risk
4826,2,79.76,247,160.36,0.11,1,1,Lost
3615,6,52.85,99,1210.4,0.5,4,1,At Risk
3482,8,137.39,106,810.43,0.69,4,3,At Risk
688,43,425.92,26,5439.0,5.46,8,0,Champions
3732,6,56.85,140,1876.31,1.47,3,2,At Risk
1609,15,196.57,35,1622.08,1.99,3,2,Loyal
4085,7,21.12,348,169.65,0.11,1,1,Lost
3403,8,69.07,186,1975.29,0.84,3,3,At Risk
1010,29,160.59,65,1529.99,3.4,4,2,Loyal
2409,15,243.8,29,4496.51,2.38,6,2,Loyal
1093,31,221.28,25,3021.3,3.45,4,1,Loyal
1328,21,279.92,41,2234.21,3.01,6,0,Loyal
1678,18,158.56,54,1796.55,2.38,3,2,Loyal
2000,27,231.81,76,4557.85,1.65,3,1,Loyal
1311,16,135.44,85,3910.69,2.01,6,0,Loyal
3259,17,106.42,167,1798.95,0.78,2,2,At Risk
1988,19,189.59,23,2781.84,1.84,6,2,Loyal
3649,5,125.1,93,1152.48,0.73,4,3,At Risk
345,32,501.57,16,7884.05,4.33,9,1,Champions
4483,2,43.36,277,343.68,0.22,2,0,Lost
987,57,330.43,24,13660.96,4.73,8,1,Champions
4545,5,51.15,328,292.48,0.16,2,0,Lost
3808,4,58.75,204,274.18,0.44,2,0,Lost
4524,6,29.97,238,355.42,0.26,1,0,Lost
4003,4,47.97,302,479.76,0.29,1,0,Lost
3092,15,61.77,162,1593.4,0.87,3,2,At Risk
3962,3,62.72,324,417.71,0.34,1,0,Lost
1143,32,167.27,68,3994.7,2.21,5,2,Loyal
2359,20,211.4,73,3999.25,2.25,6,1,Loyal
1199,27,249.92,56,2358.57,2.79,3,2,Loyal
86,47,411.14,13,7271.8,3.21,6,1,Champions
1519,34,129.61,75,2397.55,3.34,4,2,Loyal
517,37,539.63,3,10111.29,3.55,7,0,Champions
1382,20,261.67,80,3963.8,3.0,4,2,Loyal
2717,13,105.77,190,768.1,0.91,3,1,At Risk
3085,6,80.52,162,1356.64,1.15,2,1,At Risk
1015,17,239.67,79,3851.8,3.35,4,0,Loyal
129,44,345.86,13,7815.21,3.01,6,1,Champions
1365,15,199.51,49,2289.93,1.67,5,1,Loyal
3624,8,59.94,174,684.83,1.41,2,1,At Risk
4971,6,38.23,252,449.26,0.26,2,1,Lost
892,49,491.74,26,9376.61,5.5,6,1,Champions
2794,19,107.92,111,652.0,0.53,4,3,At Risk
4239,1,42.74,201,384.61,0.46,1,1,Lost
1360,26,235.54,30,2751.19,2.91,3,0,Loyal
308,40,344.6,13,6544.6,5.48,8,1,Champions
1662,22,207.54,73,2372.11,2.02,5,1,Loyal
2432,17,187.43,66,2237.21,1.74,4,2,Loyal
3935,7,43.48,260,214.56,0.4,1,1,Lost
1318,23,253.82,76,1509.45,1.76,4,2,Loyal
4304,1,61.4,214,265.26,0.19,1,1,Lost
2475,19,213.01,43,3349.89,1.92,4,0,Loyal
2543,6,127.92,93,1206.86,0.59,2,2,At Risk
1247,20,247.09,32,3744.88,2.57,6,1,Loyal
1209,31,132.74,46,4729.18,2.31,5,0,Loyal
217,54,400.47,13,8970.15,4.05,7,0,Champions
4293,2,70.1,227,523.62,0.23,2,0,Lost
3063,10,135.08,157,1345.33,1.02,4,1,At Risk
1240,24,247.44,67,3588.21,1.81,5,0,Loyal
2290,25,118.81,36,2088.75,2.22,3,0,Loyal
2741,5,130.38,121,1013.34,0.71,2,1,At Risk
276,46,337.4,25,10772.0,5.82,8,1,Champions
490,31,558.61,11,8578.14,5.22,8,0,Champions
1036,19,138.89,45,2915.28,2.24,3,2,Loyal
1230,33,284.63,70,3342.82,3.41,5,1,Loyal
4586,5,62.08,250,316.04,0.14,1,1,Lost
1009,32,117.03,42,4771.28,2.63,3,1,Loyal
4690,5,37.17,261,83.99,0.19,1,1,Lost
4027,6,48.18,259,152.35,0.23,2,0,Lost
3183,14,110.83,159,1828.16,1.47,3,1,At Risk
2533,17,84.64,172,936.51,1.38,4,2,At Risk
4170,6,66.58,203,387.59,0.37,2,0,Lost
1059,19,280.06,57,3069.28,2.55,3,1,Loyal
2167,34,252.12,65,4709.77,3.24,5,2,Loyal
4579,5,43.48,269,371.07,0.18,1,1,Lost
282,51,316.43,1,11522.92,3.66,9,0,Champions
3566,5,122.91,106,1410.15,1.41,3,1,At Risk
1317,34,105.82,61,1788.22,3.31,5,0,Loyal
4979,6,52.46,243,180.05,0.31,2,0,Lost
969,40,419.65,24,5769.79,3.12,9,1,Champions
3127,14,103.94,164,939.37,1.17,2,2,At Risk
3921,6,45.48,305,126.41,0.46,1,1,Lost
3167,13,142.36,106,1554.42,1.16,4,3,At Risk
3520,11,118.1,146,1801.69,0.76,2,3,At Risk
620,34,347.58,7,5175.52,3.84,6,1,Champions
3347,19,56.04,189,1081.72,0.54,2,1,At Risk
1743,31,271.75,83,1946.68,1.7,5,0,Loyal
1391,28,229.27,78,4586.03,1.72,6,0,Loyal
4051,4,66.89,342,241.56,0.2,1,1,Lost
1848,25,195.74,24,3460.73,3.11,4,1,Loyal
1580,27,174.06,82,4758.57,2.19,5,1,Loyal
1656,25,109.87,59,4929.95,2.91,3,0,Loyal
2353,22,277.27,37,4972.44,2.85,3,2,Loyal
2213,27,134.05,21,3803.57,1.51,4,1,Loyal
2021,20,226.08,79,2156.64,2.97,4,2,Loyal
4973,2,65.23,224,120.08,0.17,2,0,Lost
1957,22,239.18,86,2009.22,2.42,3,1,Loyal
1308,31,157.4,53,2887.25,3.27,6,1,Loyal
2004,15,205.5,79,3164.67,3.48,6,2,Loyal
4456,4,48.09,321,403.46,0.43,1,1,Lost
576,57,367.15,21,11077.52,4.65,9,1,Champions
4090,6,34.36,323,257.89,0.22,1,0,Lost
4320,1,48.55,308,367.95,0.36,1,0,Lost
4437,7,53.38,301,442.44,0.15,2,0,Lost
1707,24,108.06,80,3237.06,1.88,5,2,Loyal
3743,8,79.91,149,1507.09,0.73,3,1,At Risk
3471,15,140.77,111,1541.04,1.27,3,3,At Risk
1281,20,218.73,84,4274.37,2.2,4,1,Loyal
862,30,485.14,21,13275.06,3.07,6,1,Champions
4146,6,58.48,256,146.45,0.12,1,0,Lost
1802,32,181.36,68,3487.4,3.16,3,1,Loyal
1629,32,175.44,70,2646.04,2.12,6,0,Loyal
1994,25,105.95,59,2940.47,3.33,3,1,Loyal
2640,9,143.07,140,1584.5,0.82,4,2,At Risk
270,31,580.31,14,10339.67,5.47,9,1,Champions
630,55,549.64,8,13470.61,4.33,8,1,Champions
3082,13,66.92,191,545.09,1.19,2,1,At Risk
2335,25,107.82,69,1717.44,1.67,4,1,Loyal
2967,15,124.39,99,1748.98,0.56,2,3,At Risk
301,35,408.72,25,11884.05,5.0,6,1,Champions
460,53,575.19,28,9071.06,3.91,8,0,Champions
1448,21,209.94,30,2516.68,2.31,6,2,Loyal
1473,22,217.47,73,3837.74,1.73,5,0,Loyal
2047,30,232.32,47,3950.75,2.8,6,0,Loyal
4229,3,43.49,330,235.29,0.36,1,0,Lost
3765,2,78.88,341,320.46,0.48,1,0,Lost
2114,23,212.0,63,4120.9,2.91,5,2,Loyal
28,31,405.18,22,9403.23,5.22,9,0,Champions
3840,1,42.29,209,158.36,0.13,1,1,Lost
4523,3,65.65,363,272.26,0.31,2,1,Lost
838,48,374.17,3,13066.94,4.81,8,0,Champions
3827,7,55.11,236,73.96,0.2,2,1,Lost
2009,20,210.97,56,3142.63,2.66,6,1,Loyal
4908,3,57.76,262,364.83,0.42,1,0,Lost
504,32,461.85,10,10525.01,4.7,9,0,Champions
3207,11,128.56,134,1379.84,1.09,2,3,At Risk
4305,3,20.39,255,578.98,0.47,2,0,Lost
381,33,584.54,21,10430.25,3.51,6,1,Champions
1852,24,210.83,86,4122.33,2.92,3,1,Loyal
1526,27,263.62,82,2224.21,1.88,6,1,Loyal
2366,16,228.04,74,4284.97,1.6,6,2,Loyal
4148,6,30.85,256,461.81,0.12,2,0,Lost
3053,6,148.16,116,502.64,0.65,4,1,At Risk
2885,8,66.28,161,1676.91,0.61,4,1,At Risk
2341,32,235.28,80,2386.03,1.73,4,2,Loyal
375,30,380.42,29,10693.77,4.8,7,1,Champions
3261,8,112.22,183,1496.72,1.09,3,2,At Risk
2382,22,268.37,32,3402.58,2.78,4,2,Loyal
4310,5,37.07,241,300.5,0.28,2,0,Lost
940,57,542.35,2,11714.79,5.21,9,1,Champions
4199,5,75.82,347,594.1,0.17,1,1,Lost
4166,6,77.47,345,333.67,0.37,1,1,Lost
2800,7,144.66,178,1264.48,1.31,4,3,At Risk
2148,27,111.02,37,3441.43,2.19,4,0,Loyal
3818,5,57.02,336,562.05,0.35,2,0,Lost
4541,1,39.1,305,531.68,0.18,2,1,Lost
4217,3,30.77,205,73.4,0.27,1,0,Lost
2069,30,255.47,73,2966.76,3.17,4,2,Loyal
530,48,371.63,4,13427.12,5.39,8,0,Champions
4605,7,44.94,225,187.43,0.43,2,1,Lost
637,59,377.94,8,8029.16,5.79,7,1,Champions
1270,31,250.05,31,2020.35,2.46,5,1,Loyal
186,44,319.95,28,14505.31,5.51,9,1,Champions
4350,3,47.91,273,88.26,0.19,2,1,Lost
3180,19,73.38,127,881.77,0.57,3,2,At Risk
3455,7,124.43,142,1549.53,1.29,3,2,At Risk
1798,18,274.88,40,3599.02,2.02,5,1,Loyal
2980,7,64.07,173,771.82,0.58,3,3,At Risk
1442,24,277.77,36,3136.4,2.43,4,0,Loyal
3428,17,55.69,155,514.32,0.81,2,3,At Risk
4875,1,45.42,205,478.56,0.19,1,0,Lost
1536,21,110.94,53,3257.57,1.52,6,1,Loyal
3444,19,141.12,164,653.24,1.09,4,3,At Risk
1274,20,151.74,83,1743.28,3.43,6,2,Loyal
2468,29,102.75,67,4762.36,1.57,6,2,Loyal
608,52,380.11,13,11775.42,5.88,9,1,Champions
3514,17,109.42,156,1354.37,1.02,2,3,At Risk
1713,16,238.78,33,3469.34,2.26,6,2,Loyal
2200,17,119.02,76,4328.27,2.9,4,1,Loyal
956,59,368.18,10,12378.85,4.23,8,1,Champions
2580,16,114.87,182,1791.56,1.42,3,2,At Risk
3898,3,40.22,336,468.01,0.24,1,1,Lost
4426,3,44.6,242,444.49,0.47,1,1,Lost
3381,13,133.64,170,1529.29,0.5,3,3,At Risk
3686,19,147.97,143,1784.22,1.28,4,1,At Risk
404,33,382.22,17,12617.98,5.64,9,0,Champions
2072,18,102.7,25,2457.98,3.04,4,1,Loyal
4756,7,59.81,204,298.79,0.2,2,1,Lost
1978,19,296.6,39,4608.66,2.55,4,2,Loyal
159,30,483.19,20,13313.74,4.24,9,0,Champions
1749,25,100.58,28,2784.96,2.69,4,0,Loyal
2910,18,118.3,148,1738.78,1.18,3,3,At Risk
3535,13,123.11,175,753.82,1.23,4,3,At Risk
903,51,502.03,9,13000.03,3.63,7,0,Champions
353,57,372.95,5,10417.05,4.58,9,1,Champions
1231,27,141.33,87,2885.08,3.1,6,2,Loyal
4671,4,20.86,258,320.67,0.29,2,0,Lost
2141,20,188.77,53,2960.85,3.43,5,2,Loyal
445,33,531.27,26,5143.15,3.9,8,0,Champions
4949,6,33.41,340,53.34,0.42,1,1,Lost
755,48,339.81,22,14509.29,4.22,7,1,Champions
1738,17,114.66,37,4685.95,2.48,5,0,Loyal
2972,9,51.69,125,1576.43,1.08,3,2,At Risk
4980,5,77.26,247,392.54,0.32,2,0,Lost
2921,9,70.32,148,760.19,0.51,4,2,At Risk
312,38,450.66,29,8406.04,3.2,9,1,Champions
549,37,440.22,25,12610.38,3.12,9,0,Champions
4053,4,61.58,209,410.28,0.27,1,1,Lost
4762,4,61.22,245,205.79,0.49,1,0,Lost
1990,19,279.13,58,1958.92,3.13,3,1,Loyal
307,51,588.32,28,8458.77,5.99,6,1,Champions
2336,29,227.71,71,4182.95,1.71,4,0,Loyal
695,46,368.99,21,12931.43,5.48,6,1,Champions
2357,25,120.91,28,4526.65,2.84,5,0,Loyal
1928,26,252.06,30,2429.25,1.8,6,2,Loyal
685,58,345.32,24,9596.65,5.2,8,1,Champions
750,45,326.36,27,12610.08,5.8,9,0,Champions
4009,7,20.53,340,201.35,0.33,2,0,Lost
1267,28,234.4,22,3516.28,1.61,5,2,Loyal
3286,5,54.05,170,1311.06,1.08,2,1,At Risk
3530,9,149.99,163,544.37,1.26,2,2,At Risk
4424,5,38.29,291,152.58,0.39,2,1,Lost
3985,6,66.03,361,147.25,0.43,1,1,Lost
3084,7,124.93,102,1929.19,0.87,4,1,At Risk
3062,15,120.48,199,996.11,1.23,2,3,At Risk
3026,18,71.67,106,1136.24,1.31,3,2,At Risk
971,55,460.08,21,14514.23,5.98,9,1,Champions
14,40,456.05,4,6579.55,5.74,7,1,Champions
874,50,361.75,24,8356.1,3.09,6,0,Champions
809,36,427.65,26,7824.72,5.5,8,0,Champions
3199,19,139.07,193,1705.42,0.93,4,3,At Risk
515,49,458.68,15,8175.87,3.84,6,0,Champions
4473,7,62.65,337,500.49,0.45,1,1,Lost
410,53,341.07,20,14807.39,3.59,6,1,Champions
3409,5,52.65,141,703.48,1.33,3,3,At Risk
4343,6,31.4,273,131.52,0.26,2,0,Lost
208,36,369.66,6,7190.69,4.94,8,0,Champions
3692,10,59.9,120,1440.46,0.83,3,2,At Risk
459,34,327.47,17,9075.43,4.45,7,0,Champions
3472,7,102.72,149,1928.15,0.74,2,3,At Risk
2431,19,165.34,31,3473.31,2.2,3,1,Loyal
3658,17,114.1,133,697.87,0.77,2,3,At Risk
111,54,503.73,10,8804.01,4.18,8,0,Champions
4590,2,41.24,332,493.48,0.18,2,1,Lost
4045,6,31.96,270,501.15,0.49,1,1,Lost
1884,30,187.7,45,3130.2,2.43,6,1,Loyal
1714,32,131.93,84,4875.36,1.54,5,0,Loyal
3959,7,52.12,327,256.79,0.45,2,0,Lost
3400,17,84.33,135,1066.46,0.7,3,3,At Risk
553,41,369.5,28,6053.65,5.73,8,1,Champions
1440,17,218.26,79,2034.01,3.3,6,2,Loyal
2271,24,214.54,41,4379.63,3.33,4,1,Loyal
3145,14,96.37,196,1066.17,1.36,3,3,At Risk
2822,5,75.76,178,1807.75,1.44,2,1,At Risk
4782,4,35.24,279,357.49,0.27,1,0,Lost
1926,19,198.14,29,4879.05,3.02,3,0,Loyal
635,33,594.36,1,9579.96,3.56,8,1,Champions
4806,5,65.43,241,332.31,0.22,1,0,Lost
317,58,569.42,2,11057.79,5.42,8,1,Champions
4218,1,78.51,317,120.98,0.48,2,0,Lost
4700,1,65.05,336,276.94,0.34,1,0,Lost
1329,31,256.39,25,1759.38,2.54,3,0,Loyal
428,48,386.61,21,5191.16,3.26,9,1,Champions
4375,5,39.73,319,168.06,0.42,2,0,Lost
106,44,363.43,14,6109.89,4.06,8,1,Champions
3042,16,76.67,123,552.3,0.6,4,3,At Risk
143,37,559.65,22,5481.43,4.82,6,0,Champions
2170,34,139.02,22,2503.84,2.02,3,2,Loyal
3459,17,74.37,110,1688.08,0.58,3,3,At Risk
90,59,438.76,2,11941.51,5.44,8,0,Champions
2919,10,106.54,101,1716.4,0.76,4,3,At Risk
3238,14,114.43,119,1395.16,0.85,4,3,At Risk
2242,17,231.56,80,3470.15,3.21,4,1,Loyal
3175,5,96.6,181,879.3,1.5,2,3,At Risk
3413,14,118.84,161,998.57,0.74,3,3,At Risk
2164,15,291.13,65,2667.65,3.5,5,1,Loyal
2637,19,135.25,113,1271.36,1.15,4,1,At Risk
1950,18,212.32,54,4853.43,2.9,3,2,Loyal
1769,26,127.1,78,1789.57,2.16,6,0,Loyal
4291,7,25.23,206,567.41,0.31,2,1,Lost
2273,28,271.12,87,3682.03,1.88,5,0,Loyal
2,49,435.16,10,12756.12,4.35,8,1,Champions
3283,11,112.44,101,1239.94,0.78,3,2,At Risk
4958,4,66.21,329,582.63,0.39,1,1,Lost
1952,34,252.93,38,4966.31,3.14,5,0,Loyal
936,30,563.55,2,5565.86,5.02,8,1,Champions
4297,4,77.68,305,426.27,0.44,1,1,Lost
2721,18,147.07,91,744.13,1.36,3,2,At Risk
4448,3,23.83,315,58.46,0.42,1,0,Lost
1110,34,185.36,57,4988.35,2.39,5,0,Loyal
3961,1,33.05,328,286.93,0.35,2,1,Lost
592,44,411.81,28,7675.93,5.25,6,1,Champions
1696,22,133.49,72,4049.35,3.37,4,1,Loyal
3451,17,109.63,104,1161.99,1.21,2,2,At Risk
2937,13,138.12,131,1021.3,1.33,3,1,At Risk
4205,7,50.64,308,200.46,0.27,2,1,Lost
3412,16,146.06,173,1385.25,1.25,2,2,At Risk
1577,21,247.1,22,2722.06,2.13,4,0,Loyal
3955,6,74.35,220,536.14,0.16,2,0,Lost
214,39,335.07,1,10126.68,4.68,6,0,Champions
779,50,493.07,10,12587.76,5.03,8,1,Champions
1416,16,243.92,84,2973.98,2.38,5,1,Loyal
3760,5,64.89,221,254.56,0.15,1,0,Lost
2044,17,141.57,21,4640.35,2.62,6,1,Loyal
2849,10,133.89,194,573.55,1.14,3,2,At Risk
4538,2,56.95,312,403.7,0.22,2,1,Lost
3506,9,61.43,178,579.73,1.0,4,1,At Risk
3814,6,57.47,278,129.75,0.12,1,1,Lost
1568,30,201.5,38,3285.21,2.43,3,2,Loyal
166,32,400.98,13,13789.79,4.01,7,1,Champions
4715,6,60.68,258,514.22,0.46,1,0,Lost
4273,6,35.43,330,455.3,0.32,2,1,Lost
4927,7,20.94,362,108.46,0.21,1,0,Lost
1344,32,253.43,33,2566.53,2.29,3,0,Loyal
2014,32,228.56,49,2376.55,3.0,4,1,Loyal
274,46,595.45,25,7950.41,5.08,8,0,Champions
72,31,451.03,23,11511.48,4.33,9,1,Champions
3888,6,45.27,332,426.85,0.44,2,0,Lost
1088,26,200.7,85,2749.28,2.07,5,1,Loyal
395,47,550.48,26,6487.96,5.76,6,1,Champions
584,52,566.62,23,12132.07,5.17,8,1,Champions
1368,21,137.91,70,3847.46,2.76,4,1,Loyal
4988,5,39.1,353,457.18,0.27,1,0,Lost
4089,3,35.3,205,155.59,0.35,2,1,Lost
2549,11,90.9,195,1030.15,1.19,4,1,At Risk
1014,34,298.53,38,2134.18,1.79,5,2,Loyal
4898,5,24.94,258,595.9,0.38,1,0,Lost
3004,8,95.7,187,500.63,1.3,2,2,At Risk
4789,6,65.81,200,55.39,0.48,2,0,Lost
4408,6,68.9,232,398.29,0.14,2,0,Lost
3533,10,134.26,192,1720.93,0.53,3,3,At Risk
1764,24,286.55,26,4643.5,1.76,3,0,Loyal
1876,33,201.71,78,3142.51,2.1,3,1,Loyal
1260,20,224.68,65,1708.29,1.96,6,0,Loyal
4531,1,66.03,274,395.86,0.14,2,0,Lost
2254,20,191.23,32,4110.08,1.85,3,2,Loyal
2782,5,69.42,93,1827.14,0.8,4,2,At Risk
3593,7,50.95,193,564.62,0.75,2,2,At Risk
527,31,425.33,18,6018.92,3.26,8,1,Champions
4264,3,25.86,327,579.3,0.49,1,1,Lost
2947,7,130.73,146,1966.87,0.68,2,3,At Risk
378,40,465.61,23,8951.38,4.37,6,1,Champions
1560,33,217.12,28,1958.07,2.77,4,2,Loyal
3821,3,50.61,221,150.96,0.12,1,1,Lost
1964,33,239.08,45,3040.45,1.79,3,1,Loyal
4733,3,67.86,304,571.97,0.35,2,0,Lost
349,55,353.56,4,8403.87,4.79,7,1,Champions
2435,24,111.07,46,2638.27,2.36,3,0,Loyal
2247,30,154.81,65,3438.44,1.73,4,1,Loyal
4167,6,45.49,298,560.6,0.19,1,0,Lost
1710,17,270.92,33,4070.42,3.24,5,1,Loyal
1051,16,295.78,30,3720.87,3.4,6,0,Loyal
591,30,422.54,22,10158.62,4.18,9,1,Champions
520,43,530.16,4,12069.76,5.78,8,1,Champions
4753,7,20.94,227,193.01,0.34,2,1,Lost
4309,2,77.7,327,405.11,0.38,2,0,Lost
2478,25,220.53,21,3146.01,3.42,6,1,Loyal
1084,20,225.88,34,4568.39,2.95,4,2,Loyal
3589,12,108.66,137,1359.16,0.62,2,2,At Risk
4779,5,75.02,315,487.95,0.4,2,1,Lost
4510,3,35.09,202,191.71,0.44,1,1,Lost
1295,17,294.95,42,3101.76,3.35,5,2,Loyal
1810,21,298.92,33,3656.13,2.65,5,2,Loyal
792,55,497.61,21,8315.65,4.51,9,1,Champions
793,34,449.46,19,13550.3,5.19,8,1,Champions
4115,5,34.05,211,262.22,0.2,1,1,Lost
1856,18,283.55,88,1620.02,2.24,6,2,Loyal
4758,7,22.72,342,478.1,0.32,1,1,Lost
1981,29,165.16,30,3180.89,2.0,4,2,Loyal
3234,12,55.06,192,1052.06,0.69,3,1,At Risk
3909,6,51.31,298,281.24,0.31,1,0,Lost
4985,1,67.7,353,321.74,0.21,1,1,Lost
3329,16,90.06,157,1229.48,1.41,4,2,At Risk
1531,16,119.95,48,2223.66,2.52,6,2,Loyal
1411,24,260.61,73,4835.19,1.62,3,0,Loyal
4295,5,47.16,274,140.15,0.42,1,1,Lost
4649,2,51.52,227,73.03,0.21,1,0,Lost
84,46,355.36,9,6748.81,3.48,9,1,Champions
869,46,442.39,15,13616.91,4.26,7,1,Champions
2351,32,108.19,40,4794.4,2.16,6,0,Loyal
21,51,308.63,13,14835.21,4.84,9,0,Champions
3425,16,122.45,142,628.57,1.25,4,2,At Risk
2796,8,91.98,183,1820.32,0.64,2,1,At Risk
4573,2,71.35,205,525.42,0.17,1,1,Lost
1563,24,249.05,24,4447.08,2.82,6,1,Loyal
3094,13,127.47,175,604.47,1.36,4,3,At Risk
3156,5,65.59,183,791.83,1.1,3,3,At Risk
974,56,543.9,20,10990.45,5.3,7,1,Champions
1711,20,260.44,27,3511.01,2.27,3,0,Loyal
3202,11,84.85,111,1013.26,0.65,4,2,At Risk
4372,1,26.26,352,530.94,0.46,1,1,Lost
4820,4,70.61,317,372.96,0.12,1,1,Lost
1099,22,110.74,83,4850.6,3.4,4,0,Loyal
4162,7,69.39,312,195.91,0.25,1,0,Lost
2845,16,83.78,181,547.7,1.25,4,1,At Risk
887,57,344.5,21,5251.93,5.71,8,1,Champions
4932,2,51.31,307,367.64,0.26,1,1,Lost
3679,12,111.58,132,1855.1,1.19,4,1,At Risk
4581,1,35.3,304,408.95,0.34,2,1,Lost
3567,13,75.19,187,996.43,0.85,4,1,At Risk
4402,3,31.41,307,476.67,0.15,1,1,Lost
516,30,581.72,18,5001.35,3.66,9,0,Champions
4621,1,45.46,349,473.65,0.3,2,1,Lost
738,46,444.15,16,12288.61,4.4,8,1,Champions
1454,31,131.0,32,4712.47,2.79,5,0,Loyal
3972,4,48.78,212,114.86,0.44,2,0,Lost
4701,5,50.35,232,559.71,0.39,2,1,Lost
2507,14,133.5,133,746.12,1.05,3,3,At Risk
2995,15,61.92,152,1384.97,0.95,3,1,At Risk
2127,22,199.14,80,4238.79,3.02,5,1,Loyal
2927,7,134.88,152,548.55,1.28,4,1,At Risk
4746,3,25.42,339,316.5,0.25,1,0,Lost
907,54,433.13,4,13652.96,4.33,9,1,Champions
